@HD	VN:1.6
@SQ	SN:8	LN:145138636	M5:69e795eeadce9c5c8e5139494d195b71	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:9	LN:138394717	M5:54bda82ffd0fa1653fa6a33a9c03a48a	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:MT	LN:16569	M5:3a511551afe33427d047713f1fa5f1a8	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:X	LN:156040895	M5:12e8729ca2d0ce7b4bd244e52869f94a	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:Y	LN:57227415	M5:e9b6ecba149a449a166024a5254bc9d3	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:KI270728.1	LN:1872759	M5:441ba583c1fda7bc87052c725bcd2f70	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:KI270727.1	LN:448248	M5:4a701d911920880cbfb8f73996621b54	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:KI270442.1	LN:392061	M5:f85e244adbec6c50dbe38d2fc4a54e4a	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:KI270729.1	LN:280839	M5:9990cececf245ebbc22fc4893b8e7c13	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:GL000225.1	LN:211173	M5:85f9876514e71676828990e863a147e0	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:KI270743.1	LN:210658	M5:26b0fe7734da08632d3e88b5632d6bb8	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:GL000008.2	LN:209709	M5:36a52376302117926277685358e22609	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:GL000009.2	LN:201709	M5:1153300933aa3b94d30275ce61d67646	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:KI270747.1	LN:198735	M5:648bab0f614e484c4641e09981b1d4ee	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:KI270722.1	LN:194050	M5:39c220a7998bf216f68c251d1c621bf6	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:GL000194.1	LN:191469	M5:d095c29c96d88218ed986d7c19c04c94	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:KI270742.1	LN:186739	M5:09e1079576cf75821bd2a881a60a6a2f	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:GL000205.2	LN:185591	M5:285ea8594239af248f92bd5b719f483a	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:GL000195.1	LN:182896	M5:385bb8f15ced504d1c6b10852674567a	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:KI270736.1	LN:181920	M5:a46be1620ac88480ccc82adb364e88b9	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:KI270733.1	LN:179772	M5:3267099c09fb9a1775ed0faba1d068b2	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:GL000224.1	LN:179693	M5:d7ba2183ec05cb5cc207c8e2051e64ac	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:GL000219.1	LN:179198	M5:e889f2016e8a8b3c69252f55a1ddecd9	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:KI270719.1	LN:176845	M5:0510cb4b0a584d86bb6b0adb550e24a0	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:GL000216.2	LN:176608	M5:53767438263687f57e4f8741e3d99a2e	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:KI270712.1	LN:176043	M5:23f234582dd179246775faa63ae0835b	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:KI270706.1	LN:175055	M5:f0a584d24a2d3045be11356400c3ca66	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:KI270725.1	LN:172810	M5:ade4c31d07e0cf7fa914467427c6439d	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:KI270744.1	LN:168472	M5:be6e6b4d8505cb7e71735ba6574a3226	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:KI270734.1	LN:165050	M5:5874d9386bd858e6ea13ebc9bf329bd4	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:GL000213.1	LN:164239	M5:3b7e9f2689804f27608d813192062433	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:GL000220.1	LN:161802	M5:39370fb724954ab337312d2e0a7051b0	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:KI270715.1	LN:161471	M5:8f8106b24f68a9aac650f08b479901ea	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:GL000218.1	LN:161147	M5:3014f55ab5da3fead129073deece4f63	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:KI270749.1	LN:158759	M5:1de5a85af429f45b890767f40bf0e51a	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:KI270741.1	LN:157432	M5:52c68f5d10f0f2ff8ac7d70296701691	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:GL000221.1	LN:155397	M5:28851ff4f327df6385dbde5a8393c6f0	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:KI270716.1	LN:153799	M5:a3a7481882abd620742db7c2b3cd7ada	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:KI270731.1	LN:150754	M5:c96ef66511dd8861c6d68984bc802c90	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:KI270751.1	LN:150742	M5:4c9751578c0810550390d7edc71a1e6d	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:KI270750.1	LN:148850	M5:cc6d70083702ce9e1c933be45878556a	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:KI270519.1	LN:138126	M5:c749f4fbb5a9f0bee8b3c0c7901892d7	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:GL000214.1	LN:137718	M5:6a3a75df6082f4612351ba180b62ed15	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:KI270708.1	LN:127682	M5:d507145555aff8d2ecbe95d9a361a392	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:KI270730.1	LN:112551	M5:ea281ae23e23430d3dfe33f0bad31bb1	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:KI270438.1	LN:112505	M5:e9c8564bd737b6c90c87be25258931c0	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:KI270737.1	LN:103838	M5:cb455aafc5d9cbbb6c32fa78d9bdefa3	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:KI270721.1	LN:100316	M5:e80cf5a70f90e1d1fa3c1fd0d1bd753f	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:KI270738.1	LN:99375	M5:895a34c56fdc3e783b34221d3baa901b	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:KI270748.1	LN:93321	M5:c26e74b9ca47ee26dc9d77cc133b5d85	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:KI270435.1	LN:92983	M5:7735edb76117e844c8fd9216937c3b9a	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:GL000208.1	LN:92689	M5:e0d4a3cb77be027081e8f02b2e6204a6	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:KI270538.1	LN:91309	M5:958c9277cc0ef6b9215f4ee0e76f51b5	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:KI270756.1	LN:79590	M5:d593b72f69718a00d77f3e57ce4e0f25	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:KI270739.1	LN:73985	M5:e056e2dfe897993ce10810b53f29fbc1	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:KI270757.1	LN:71251	M5:61833503eb0149e937adc78a7008fe12	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:KI270709.1	LN:66860	M5:254befd52fdeadaa19842eb0acd16a7c	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:KI270746.1	LN:66486	M5:8996aa4243b7768dbcb66c56b2bc46d6	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:KI270753.1	LN:62944	M5:42f205dd8a4d33d5d488d19db1908b7c	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:KI270589.1	LN:44474	M5:1a12308ee2271b01ac9fd162a258c000	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:KI270726.1	LN:43739	M5:e81b4f9cf65e96acea12eb0e9799d6a0	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:KI270735.1	LN:42811	M5:4494843062fd6f6cd85d3738e2cb2db5	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:KI270711.1	LN:42210	M5:620206e6a49371521ca7ff7e4ba08667	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:KI270745.1	LN:41891	M5:91427f6f767af16098c6bc6ef075fe44	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:KI270714.1	LN:41717	M5:dea9e2d00215caeb1c82549473bdc912	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:KI270732.1	LN:41543	M5:28a62896d8642294f1295d609e585966	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:KI270713.1	LN:40745	M5:1451c221f978d04982935a2c26b0f15c	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:KI270754.1	LN:40191	M5:df770b1787b870ddcb56dd6bd6a248c2	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:KI270710.1	LN:40176	M5:b60d567baa1f6eefe98d64b2a404e5cb	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:KI270717.1	LN:40062	M5:a25e35f8720fe48ced2da2e98395856b	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:KI270724.1	LN:39555	M5:288b9969520e64911cd0cc1671c97e30	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:KI270720.1	LN:39050	M5:324505efa1e82cb5fea401714f0c968c	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:KI270723.1	LN:38115	M5:85543de36dd75ec02b3b50fdc1204164	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:KI270718.1	LN:38054	M5:f4696ab484d572b692293b87e035546c	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:KI270317.1	LN:37690	M5:ec768cfd5351fb4167bddc2e0f739da8	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:KI270740.1	LN:37240	M5:522aaf8d9509a804e2ac2a92fb4ccc56	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:KI270755.1	LN:36723	M5:6e8bfaa76f2e5f3bf30c928a3946766b	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:KI270707.1	LN:32032	M5:4a9d69ca0d5b8d34301af854c303e0d4	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:KI270579.1	LN:31033	M5:25d68ff73220d3f2f0c291ce6a58c0ae	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:KI270752.1	LN:27745	M5:4c37f84d6bbefb14e9282c5c9b699929	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:KI270512.1	LN:22689	M5:7594e41c1addd14f064f6bc4e5596111	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:KI270322.1	LN:21476	M5:3f10ec2c9e07346dac80a96e8552035c	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:GL000226.1	LN:15008	M5:958e8e3a4df87e65914a6c09a7387548	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:KI270311.1	LN:12399	M5:1c8abb94e9322a84edd40f9f3c85be91	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:KI270366.1	LN:8320	M5:71de6d465f892f0f97d7cd084c415800	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:KI270511.1	LN:8127	M5:78c410d4306f6d3a82b9adff4e476e70	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:KI270448.1	LN:7992	M5:fa1ec789ef2c93e57d82d9ce41b6aad0	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:KI270521.1	LN:7642	M5:5917cffc457ed5dbbc8625a01a574c19	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:KI270581.1	LN:7046	M5:db1fc361c555f79af7819c6b50e931ed	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:KI270582.1	LN:6504	M5:c31a73deaa3f74b5f2fd88714af06ef4	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:KI270515.1	LN:6361	M5:200734e955235dd039cb04d742373188	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:KI270588.1	LN:6158	M5:20a5e5cd43e2adf340eba73485533448	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:KI270591.1	LN:5796	M5:65710e2487a07404b5cc0b2d64e565b1	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:KI270522.1	LN:5674	M5:42eff4d3b0d34e2b10f4343f1150f117	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:KI270507.1	LN:5353	M5:39100111ed237b512d717acccc43a02f	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:KI270590.1	LN:4685	M5:fa9496a77a50d913b596b89e0bc04a21	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:KI270584.1	LN:4513	M5:48c6a8b610570191b0cd5f2dd44e79d0	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:KI270320.1	LN:4416	M5:4b5acd7f457d05cd4268d56e67dcffb9	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:KI270382.1	LN:4215	M5:6451f41884c34a7ef450855366fb38ec	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:KI270468.1	LN:4055	M5:ca1164ef588fb060f75cf0bcdac5156c	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:KI270467.1	LN:3920	M5:dec6e0dfc8dfcc23361465ba2661cfed	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:KI270362.1	LN:3530	M5:8ee1cfc94143d28d4505476aefff77a8	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:KI270517.1	LN:3253	M5:56afbe700d7e61e958a0a0acca6a41ca	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:KI270593.1	LN:3041	M5:63ed8a34ccc2ff79f7f4e7edb2e472af	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:KI270528.1	LN:2983	M5:5b89340e3ccac91d763c25761894d907	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:KI270587.1	LN:2969	M5:45741f3f1a4d6bf00fd3445de4510727	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:KI270364.1	LN:2855	M5:4ed7d0bd7666c3100a45e3ba49faac4b	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:KI270371.1	LN:2805	M5:31ef5fa78a047a7eaa16c5be38de3829	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:KI270333.1	LN:2699	M5:159f8c1a86b05e28f7f9ce79a172d7ab	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:KI270374.1	LN:2656	M5:d98cc9a090df289128fb38bd0a672194	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:KI270411.1	LN:2646	M5:8f0909328d6518a621b539ca274d6ee5	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:KI270414.1	LN:2489	M5:830c02f899e4b7a77f96b8d0c94d5988	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:KI270510.1	LN:2415	M5:5f39a0a684c1fd76fb92210792ba2092	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:KI270390.1	LN:2387	M5:4e19ad266bab6f8074a1d5628355e1b9	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
@SQ	SN:KI270375.1	LN:2378	M5:b719d0bca554dd2a806edcc22a8dad63	UR:file:/scratch/arubio/DNAseq/Auxfiles/Homo_sapiens.GRCh38.dna.primary_assembly.fa.gz
